,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
0,0,15,425,1.9771733333333337,2.0,2.0,2.0,63,7,15865,True
1,1,15,149,1.974986666666667,2.0,2.0,2.0,60,7,12900,True
2,2,15,90,1.9680000000000002,1.9866666666666664,2.0,1.9986666666666664,56,8,3802,True
3,3,15,296,1.9629333333333328,2.0,2.0,2.0,56,10,1160,False
4,4,15,386,1.98048,2.0,2.0,2.0,59,8,1387,False
5,5,15,306,1.9689066666666664,1.9866666666666664,2.0,1.9986666666666664,58,10,5946,False
6,6,15,228,1.956586666666667,1.9733333333333332,2.0,1.996,57,8,5298,False
7,7,15,289,1.9762133333333332,1.9866666666666664,2.0,1.9973333333333327,62,7,16916,True
8,8,15,382,1.97088,1.9866666666666664,2.0,1.996,57,7,6764,False
9,9,15,238,1.9655466666666668,1.9866666666666664,2.0,1.9986666666666664,59,9,3021,False
10,10,15,484,1.9649066666666664,1.9866666666666664,2.0,1.9973333333333327,63,4,40064,True
11,11,15,65,1.9698666666666664,1.9866666666666664,2.0,1.9986666666666664,62,10,9700,True
12,12,15,119,1.958346666666667,2.0,2.0,2.0,58,10,17976,True
13,13,15,29,1.9533333333333327,1.9866666666666664,2.0,1.9973333333333327,60,6,4895,False
14,14,15,240,1.9417066666666667,1.9866666666666664,2.0,1.9986666666666664,59,7,10696,True
15,15,15,55,1.9682133333333331,1.9866666666666664,2.0,1.9986666666666668,55,13,3460,True
16,16,15,300,1.9705066666666664,2.0,2.0,2.0,59,11,5877,False
17,17,15,472,1.9757333333333336,1.9866666666666664,2.0,1.9986666666666668,64,11,8348,True
18,18,15,450,1.9789866666666664,2.0,2.0,2.0,56,8,5993,True
19,19,15,491,1.9666666666666668,1.9866666666666664,2.0,1.9986666666666664,58,8,17030,True
20,20,15,155,1.96208,1.9866666666666664,2.0,1.996,61,14,7788,False
21,21,15,56,1.9651733333333328,1.9866666666666664,2.0,1.9986666666666664,57,4,9325,True
22,22,15,418,1.9640533333333332,1.9866666666666664,2.0,1.9973333333333327,59,10,8076,True
23,23,15,5,1.9555200000000001,1.9866666666666664,2.0,1.9973333333333336,56,9,5840,True
24,24,15,388,1.9605333333333332,2.0,2.0,2.0,58,9,3724,True
25,25,15,304,1.9702933333333332,2.0,2.0,2.0,55,6,4178,True
26,26,15,130,1.96304,2.0,2.0,2.0,61,9,17753,True
27,27,15,68,1.9713599999999998,1.9866666666666664,2.0,1.9986666666666664,55,9,4849,True
28,28,15,36,1.9619733333333331,2.0,2.0,2.0,53,7,2286,False
29,29,15,95,1.9765333333333333,2.0,2.0,2.0,59,9,3113,True
30,30,15,160,1.97136,2.0,2.0,2.0,54,5,3011,True
31,31,15,447,1.9609599999999998,1.9866666666666664,2.0,1.9986666666666664,56,8,5961,True
32,32,15,409,1.9582400000000002,1.9866666666666664,2.0,1.9986666666666664,56,4,5199,True
33,33,15,128,1.955733333333333,1.9866666666666664,2.0,1.9986666666666664,61,12,15237,True
34,34,15,420,1.9546666666666668,1.9866666666666664,2.0,1.9973333333333327,58,6,19956,True
35,35,15,118,1.9706666666666668,2.0,2.0,2.0,60,7,6856,True
36,36,15,239,1.96656,2.0,2.0,2.0,58,8,6306,True
37,37,15,112,1.9673599999999998,1.9866666666666664,2.0,1.9986666666666664,60,6,11137,False
38,38,15,102,1.9621333333333333,2.0,2.0,2.0,58,5,4329,True
39,39,15,274,1.961653333333333,2.0,2.0,2.0,59,11,9708,True
40,40,15,192,1.962613333333333,2.0,2.0,2.0,53,5,3275,True
41,41,15,395,1.9706666666666668,1.9866666666666664,2.0,1.9986666666666664,62,11,35039,True
42,42,15,383,1.972373333333333,1.9866666666666664,2.0,1.9986666666666664,57,4,3057,False
43,43,15,303,1.9709866666666669,1.9866666666666664,2.0,1.9986666666666664,62,8,3858,False
44,44,15,22,1.9501333333333333,1.9866666666666664,2.0,1.9986666666666664,54,9,2527,True
45,45,15,47,1.9581333333333333,1.9866666666666664,2.0,1.996,62,12,11908,False
46,46,15,264,1.95968,1.9866666666666664,2.0,1.9986666666666668,57,6,5336,True
47,47,15,156,1.95936,2.0,2.0,2.0,59,10,11444,True
48,48,15,213,1.9617066666666667,1.9866666666666664,2.0,1.9986666666666664,57,11,5572,True
49,49,15,13,1.95872,2.0,2.0,2.0,61,9,1595,False
50,50,15,407,1.9714666666666667,2.0,2.0,2.0,55,6,6827,True
51,51,15,259,1.965226666666667,1.9866666666666664,2.0,1.9986666666666664,57,8,6307,True
52,52,15,322,1.9689066666666664,2.0,2.0,2.0,59,9,6904,True
53,53,15,285,1.96432,1.9733333333333332,2.0,1.9946666666666668,57,4,6198,True
54,54,15,254,1.95984,1.9733333333333332,2.0,1.996,59,10,6098,True
55,55,15,39,1.9661333333333333,1.9866666666666664,2.0,1.9973333333333327,58,5,2664,False
56,56,15,354,1.9701333333333333,2.0,2.0,2.0,59,10,4142,True
57,57,15,24,1.961013333333333,1.9866666666666664,2.0,1.9986666666666664,56,4,5734,True
58,58,15,146,1.97168,1.9866666666666664,2.0,1.9986666666666668,59,8,19343,True
59,59,15,139,1.9554133333333328,1.9866666666666664,2.0,1.9986666666666664,60,12,3820,True
60,60,15,494,1.96048,2.0,2.0,2.0,60,9,6309,True
61,61,15,186,1.95488,1.9866666666666664,2.0,1.9973333333333327,59,8,14229,True
62,62,15,173,1.9697066666666665,1.9866666666666664,2.0,1.996,62,10,13179,False
63,63,15,398,1.9745066666666664,2.0,2.0,2.0,52,8,1132,False
64,64,15,178,1.954613333333333,1.9866666666666664,2.0,1.9986666666666664,61,8,7621,True
65,65,15,51,1.95888,1.9866666666666664,2.0,1.9986666666666664,60,8,10598,True
66,66,15,15,1.9594133333333328,1.9866666666666664,2.0,1.9986666666666668,56,6,3057,False
67,67,15,206,1.9669866666666664,2.0,2.0,2.0,62,8,18822,True
68,68,15,434,1.9667733333333333,1.9866666666666664,2.0,1.9986666666666664,61,12,9511,True
69,69,15,120,1.95344,1.9866666666666664,2.0,1.9986666666666664,63,10,2395,True
70,70,15,201,1.97728,1.9866666666666664,2.0,1.9973333333333336,58,11,8819,True
71,71,15,168,1.9656533333333333,1.9866666666666664,2.0,1.9986666666666664,57,7,7055,True
72,72,15,301,1.9669333333333332,1.9866666666666664,2.0,1.9973333333333327,59,7,9127,True
73,73,15,325,1.9741333333333333,2.0,2.0,2.0,61,11,15411,True
74,74,15,93,1.975893333333333,2.0,2.0,2.0,58,8,10830,True
75,75,15,431,1.9717333333333331,2.0,2.0,2.0,58,10,5852,True
76,76,15,165,1.974613333333333,2.0,2.0,2.0,59,10,7283,True
77,77,15,363,1.95392,1.9866666666666664,2.0,1.9986666666666664,57,9,2996,False
78,78,15,345,1.94368,1.9866666666666664,2.0,1.9986666666666664,62,9,9163,False
79,79,15,456,1.96128,1.9733333333333332,2.0,1.996,60,8,8447,False
80,80,15,316,1.9489066666666663,1.9866666666666664,2.0,1.996,64,11,39778,True
81,81,15,464,1.967946666666667,1.9866666666666664,2.0,1.9973333333333327,58,9,6781,True
82,82,15,430,1.9700266666666668,2.0,2.0,2.0,55,11,4584,True
83,83,15,319,1.9669333333333332,2.0,2.0,2.0,61,11,6252,False
84,84,15,132,1.9744533333333332,1.9866666666666664,2.0,1.9986666666666664,59,11,4930,True
85,85,15,355,1.95248,2.0,2.0,2.0,59,12,8935,True
86,86,15,37,1.9636266666666669,2.0,2.0,2.0,61,12,1456,False
87,87,15,287,1.95584,1.9866666666666664,2.0,1.9986666666666668,58,7,14223,True
