,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,prop_fit_enough,avg_peak_sd,prop_together
0,5,163,1.412666952445767,1.834828442724839,2.1734422325562477,2.0017592908273953,0.0,0.0,0.0
1,5,180,1.4424662991336914,1.7863212894467915,2.1417193047335097,1.9776331513502565,0.0,0.0,0.0
2,5,48,1.5134696230634208,1.7333615268062947,2.4812034187154213,2.1745691828319975,0.0,0.0,0.0
3,5,185,1.4590477554544221,1.7908321893510024,2.3034899611425286,2.1008149927015656,0.0,0.0,0.0
4,5,222,1.7064245112629124,1.9807750458425315,3.285055435851328,2.607864159145572,0.0,0.0,0.0
5,5,149,1.442301594415165,1.7180131307912876,2.3609395118626013,2.100301937231435,0.0,0.0,0.0
6,5,76,1.3535637314038371,1.6996991432940076,2.150304406878576,1.8671862813450812,0.0,0.0,0.0
7,5,77,1.6156771065288336,1.8492111918411076,3.0716980210660365,2.4288934261697213,0.0,0.0,0.0
8,5,104,1.4963670806010245,1.7589968205909272,2.3951691429101634,2.1520728919276335,0.0,0.0,0.0
9,5,242,1.3061003761137484,1.6588130529008245,1.9373039036582655,1.7655503738995957,0.0,0.0,0.0
10,5,61,1.7184051328540406,2.002500783128562,3.3157620858329993,2.5325885946675895,0.0,0.0,0.0
11,5,109,1.5091829944113284,1.94311703744835,2.5982874561111386,2.2611185022809854,0.0,0.0,0.0
12,5,213,3.0488653969247634,2.1864310662584265,5.945240227280863,5.029783136882261,0.0,0.0,0.0
13,5,8,1.3751452058746205,1.6484481279655447,2.139298647436895,1.939363651897617,0.0,0.0,0.0
14,5,116,1.4301771721363652,1.7843572136408627,2.2880232947719668,1.9891753558288712,0.0,0.0,0.0
15,5,55,2.3651328713038886,2.6404385366017724,6.123660012371056,4.400903264409015,0.0,0.0,0.0
16,5,15,1.5758700409100084,1.8292011005495883,2.8490125360680043,2.4036689460235596,0.0,0.0,0.0
17,5,92,3.803755986408312,2.392434449630494,7.993526786562537,6.309004228659053,0.0,0.0,0.0
18,5,49,1.4908892507553362,1.718453411147337,2.369733725245024,1.9359431425874025,0.0,0.0,0.0
19,5,123,1.5932962509345288,1.672753489312897,2.66715374302895,2.302445271113169,0.0,0.0,0.0
20,5,165,1.69762078011634,2.173164649812207,3.4758758261445606,2.675701337678017,0.0,0.0,0.0
21,5,7,1.5367827927503948,2.037824403552071,2.8137550998936636,2.3313353209539693,0.0,0.0,0.0
22,5,133,1.6044192468596374,1.7342296964609185,2.4929625984016424,2.043782643590152,0.0,0.0,0.0
23,5,33,2.35820109930497,2.918682517954691,6.214155380449165,4.334196090393726,0.0,0.0,0.0
24,5,6,1.3433983666388296,1.7032339361938937,2.2744365958681105,1.9500961897037932,0.0,0.0,0.0
25,5,70,1.5218283834431259,1.924755201550381,2.814354218199384,2.195160252288427,0.0,0.0,0.0
26,5,209,1.2551294321917816,1.5841915809700056,1.8831112792414257,1.739635024149591,0.0,0.0,0.0
27,5,207,1.5693925134284572,2.040391882787171,3.0211742903132155,2.415515670165237,0.0,0.0,0.0
28,5,69,3.2745419393195463,2.0317058549507188,5.817340781315956,4.919978439002324,0.0,0.0,0.0
29,5,238,2.9018016678383884,2.080085454250902,6.988311690540601,4.886253238074747,0.0,0.0,0.0
30,5,228,1.3280706770909805,1.6776722658588867,2.190215548378923,1.9462075170245043,0.0,0.0,0.0
31,5,112,1.5009715709981577,1.9604397363422146,2.5286650144023106,2.1923677107721504,0.0,0.0,0.0
32,5,1,1.4884330698596462,1.8308564816493123,2.324676155548775,2.0897044032285548,0.0,0.0,0.0
33,5,9,1.3345567712782864,1.5796103923913427,2.509173248450751,2.159406974393167,0.0,0.0,0.0
34,5,214,3.5267488931204225,2.7474584822381187,9.696923059628299,6.489286126599673,0.0,0.0,0.0
35,5,44,1.3153143043124575,1.71637725752508,2.243502872877849,1.9924143751406909,0.0,0.0,0.0
36,5,31,1.1887306567140197,1.4685305244648847,1.7280583070338156,1.5846453569473449,0.0,0.0,0.0
37,5,102,2.7676271128054424,2.2642266607882853,5.501573021945645,4.621255845131991,0.0,0.0,0.0
38,5,221,1.6295121256435827,1.829124679617041,2.8522268475728447,2.3893115765332302,0.0,0.0,0.0
39,5,97,1.6191223781566424,2.055800878735316,3.0403359695067724,2.506152641467815,0.0,0.0,0.0
40,5,232,1.5612810204588219,1.7332368616427263,2.7935542068864807,2.345629803694385,0.0,0.0,0.0
41,5,51,1.4053801620397715,1.8045475688236623,2.412498048845191,1.9757544157086844,0.0,0.0,0.0
42,5,167,1.356070687395517,1.5914289919404083,2.259804229240203,1.9888163624267896,0.0,0.0,0.0
43,5,198,1.528170409520033,1.978159657390172,2.8021398432676956,2.2612966925253275,0.0,0.0,0.0
44,5,139,1.3161388535632117,1.5809391950513771,1.8233749973064826,1.7099445060573335,0.0,0.0,0.0
45,5,36,1.4740858955805216,1.9150875125471243,2.934223953740073,2.3663918502502383,0.0,0.0,0.0
46,5,211,1.5186493673888277,1.8151861654396968,3.0183406901284555,2.1295882890199778,0.0,0.0,0.0
47,5,74,1.3158496875090464,1.6073456049050572,1.9630894832102166,1.7688220883665995,0.0,0.0,0.0
48,5,179,1.8063256724882428,2.206946804845348,3.1135619801347385,2.774829714770601,0.0,0.0,0.0
49,5,174,1.3585847477038873,1.8775870785467281,2.483702767922233,2.142321187325341,0.0,0.0,0.0
50,5,0,2.559444926195848,2.1636317596183403,5.8527301694631175,4.272639149663318,0.0,0.0,0.0
51,5,17,1.420846242522985,1.637668910924827,2.156745392701133,1.9573514850658238,0.0,0.0,0.0
52,5,56,1.4559022780420676,1.7528962631196117,2.3014623937741914,1.9437515013847286,0.0,0.0,0.0
53,5,113,1.4304053606607614,1.693141640392203,2.165312640222947,1.9250754815141626,0.0,0.0,0.0
